159,ИКиП,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,dfc5091a-3b5d-4f4b-9835-07c177322592
160,ИКСИ АФСБ РФ,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,4107cde0-94d7-4195-b14f-db72bff7e998
161,ИМБО,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,d4438eb1-8888-49d7-af41-827cc279a4c9
162,ИМПЭ им. А. С. Грибоедова,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,46ca2df2-bf74-43b2-af2f-4b076f4ca43e
163,ИМТП,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,e01e4148-b812-41e0-beec-98e5bee0e706
164,ИМЭС,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,8fa29e77-83ff-4b18-80f2-7bc93cddf22f
165,ИМПиПП,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,a7fe5d88-167d-47f3-a0a2-98e6aaccd6cf
166,ИМЭ,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,64428a57-e630-4dca-bcde-2f1249e14fb4
168,ИМЭИ (мировой экономики и информатизации),1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,3cb85940-c843-496f-b277-8b12c6a2e2f5
169,ИПВ,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,28386dee-a5ac-4812-ada1-49ee1e3569d3
170,ИПО,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,04ab7bfe-9e21-4560-889c-3a23b09f701a
171,ИПП,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,001e6ee3-d93f-4d0a-856d-2933909b9882
173,ИРЭСПиП,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,74eec218-7a20-4fa9-a48b-916e28019dcc
175,ИСИ,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,b7d1aae7-fb7c-4679-9c4e-ff4d0c899fa6
176,ИСБТиСУ,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,5d4e91b0-3412-4adb-9f27-47a7a1c6fd56
177,ИСН,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,fe903926-b1ce-40fd-8f8e-31045bb1c29d
178,АССО (бывш. ИССО),1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,cf95d6dd-638d-450f-a874-7ebff96751e9
179,ИНЭКБИ,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,c1180a63-5409-43a4-bb36-5d24ee2f5bd9
180,ИЭиК,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,4d003ee9-9fa6-4d24-9ee0-e365f0c91bca
181,ИЭП,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,54373006-1b3d-4017-9343-5a0515f9bed4
182,ИНЭП,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,b9de24d6-68a6-4d95-b6d1-51f67180610f
184,ИЭФП,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,ac156c1a-2efd-4629-9e3e-e87f3967c228
185,ИЭПиУР,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,6b160307-6181-406f-9867-1df6fca18458
186,ИЯиК им. Л. Толстого,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,6a30dd78-1e6f-45dd-96eb-9f4a6f571b93
188,Литературный институт им. А. М. Горького,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,dd2f272b-4869-4d48-8e10-5ad0be82fd7c
189,МАТИ - РГТУ им. К. Э. Циолковского,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,bd0b42bf-2bd9-4cb8-9c1e-73770e2c958c
190,МВШ,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,c7ea5386-7352-400e-9058-543eff04fba4
191,МИГМТ,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,abbb6560-6bc2-4866-b01c-b02f2c1b8f8f
