4059596d-eadc-4b96-93ba-c94e045f4827;Институт управления и комплексной безопасности;4b7b61d2-6806-4986-a777-fa646c42bd90
ff098b8d-93c6-4ce1-94e2-a68a33de0810;Высшая академия управления;4b7b61d2-6806-4986-a777-fa646c42bd90
034dbae2-1d39-4f9c-9fe9-73bff03b04dc;Факультет заочного обучения;4b7b61d2-6806-4986-a777-fa646c42bd90
04701916-1506-449e-8a4f-478110ad2931;Институт развития;4b7b61d2-6806-4986-a777-fa646c42bd90
4c9d7a31-22ad-44e6-b25e-78a7296a3d60;Институт подготовки руководящих кадров;4b7b61d2-6806-4986-a777-fa646c42bd90
c5e39592-d988-4c3e-9395-df7b89d7026a;Факультет пожарной и техносферной безопасности;4b7b61d2-6806-4986-a777-fa646c42bd90
a05d6350-cfbe-4157-a50f-e54003465b40;Командно-инженерный факультет (№ 2);18229757-d7c6-4223-b45f-838c978c48a9
e59affb4-3530-47aa-aa32-ca6f8fe6d57d;Факультет руководящего состава (№ 1);18229757-d7c6-4223-b45f-838c978c48a9
ce2cf86e-1d8e-4392-a47e-e435a13aef54;Гуманитарный факультет (№ 4);18229757-d7c6-4223-b45f-838c978c48a9
ad5b8834-b06d-41a5-b531-814e125f4b66;Факультет заочного обучения (№ 5);18229757-d7c6-4223-b45f-838c978c48a9
6194205f-4929-484c-99c7-129a34815e77;Инженерный факультет (№ 3);18229757-d7c6-4223-b45f-838c978c48a9
3e68aea3-3939-43a7-b1cc-e1460b8da700;Институт специальной подготовки;18229757-d7c6-4223-b45f-838c978c48a9
d784ee6f-302f-4a88-89d9-9550f04a71af;Факультет по подготовке иностранных специалистов (№ 6);18229757-d7c6-4223-b45f-838c978c48a9
793d328d-e7ec-4af1-9bfa-bca33cd17057;Институт развития МЧС России;18229757-d7c6-4223-b45f-838c978c48a9
21d300d2-7d4d-4be6-aa53-be98dc8eefb8;"Кафедра «Бухгалтерский учет, анализ и аудит»";34a0503e-9b78-410e-a30d-c8922fbbb940
4856ec86-d7d2-4b20-9d77-e863c9528804;Кафедра «Контроль и качество»;34a0503e-9b78-410e-a30d-c8922fbbb940
c18f7c37-a040-4fbb-99e1-ed90cc747587;Кафедра «Менеджмент организации»;34a0503e-9b78-410e-a30d-c8922fbbb940
2e389460-516c-41d5-a243-723000c4a246;Кафедра «Аналитический менеджмент»;34a0503e-9b78-410e-a30d-c8922fbbb940
7415b2f2-64a9-434c-92a5-dfea52c6ef26;Высшая школа практической юриспруденции ;34a0503e-9b78-410e-a30d-c8922fbbb940
d783e680-89e9-4f96-b381-0fecfc6bc998;Кафедра «Экономика и управления народным хозяйством»;34a0503e-9b78-410e-a30d-c8922fbbb940
4ea148e5-8008-403e-9585-b8100c7a453e;Кафедра «Социология управления»;34a0503e-9b78-410e-a30d-c8922fbbb940
797b1a38-b745-40e0-a351-463372de1e12;"Факультет бухучета, анализа и аудита";4de2a347-ad6e-4cfd-8092-e13f40435181
9aae6f15-3e5a-49ee-b81f-5aa89a946c49;Факультет государственного и муниципального управления;4de2a347-ad6e-4cfd-8092-e13f40435181
a2f3b16e-99e1-4c7f-a4fc-8de48919f111;Факультет культурологии;4de2a347-ad6e-4cfd-8092-e13f40435181
60288c1e-99fd-4832-9bdd-785879c0be1e;Факультет маркетинга;4de2a347-ad6e-4cfd-8092-e13f40435181
ca078145-4db5-48d1-8d99-52641d53dd2b;Факультет менеджмента организации;4de2a347-ad6e-4cfd-8092-e13f40435181
fab8063f-0f00-4eb8-8ecf-b535dc3dc159;Факультет психологии;4de2a347-ad6e-4cfd-8092-e13f40435181
e8cff604-813e-4258-8eb4-1edbaf21749b;Факультет управления персоналом;4de2a347-ad6e-4cfd-8092-e13f40435181
311115c7-fb13-4bcc-823c-2523304130d5;Факультет философии;4de2a347-ad6e-4cfd-8092-e13f40435181
57b1af20-a00d-41e2-aa9d-b25a6caf80e7;Юридический факультет;4de2a347-ad6e-4cfd-8092-e13f40435181
679de6a6-6d07-48c9-998d-92643d7cb993;Факультет управления;4de2a347-ad6e-4cfd-8092-e13f40435181
ea732adf-f7c2-4737-be54-d77f2bb75db1;Факультет компьютерных технологий в бизнесе;682daad0-7cb8-42fd-84d8-a6298e1840cf
09f7567e-f0a3-4820-a02a-1a48f4f9e83a;Институт бизнеса и делового администрирования;682daad0-7cb8-42fd-84d8-a6298e1840cf
80c846ab-a17f-4018-9c9d-b36fcfa89f5c;Факультет финансов и банковского дела;682daad0-7cb8-42fd-84d8-a6298e1840cf
